,State,Year,Quarter,District_name,RegisteredUsers
4960,rajasthan,2018,4,jodhpur,352924
4961,rajasthan,2018,4,kota,263264
4962,rajasthan,2018,4,sikar,262310
4963,rajasthan,2018,4,ajmer,237037
4964,rajasthan,2018,4,bhilwara,225409
4965,rajasthan,2018,4,udaipur,216089
4966,rajasthan,2018,4,nagaur,210067
4967,rajasthan,2018,4,jhunjhunu,196607
4968,rajasthan,2019,1,jaipur,2060175
4969,rajasthan,2019,1,alwar,517681
4970,rajasthan,2019,1,jodhpur,434178
4971,rajasthan,2019,1,sikar,318166
4972,rajasthan,2019,1,kota,318085
4973,rajasthan,2019,1,ajmer,290433
4974,rajasthan,2019,1,bhilwara,276384
4975,rajasthan,2019,1,nagaur,259361
4976,rajasthan,2019,1,udaipur,258915
4977,rajasthan,2019,1,jhunjhunu,238956
4978,rajasthan,2019,2,jaipur,2290462
4979,rajasthan,2019,2,alwar,593855
4980,rajasthan,2019,2,jodhpur,499967
4981,rajasthan,2019,2,sikar,366729
4982,rajasthan,2019,2,kota,359152
4983,rajasthan,2019,2,ajmer,335167
4984,rajasthan,2019,2,bhilwara,314517
4985,rajasthan,2019,2,nagaur,301083
4986,rajasthan,2019,2,udaipur,296062
4987,rajasthan,2019,2,jhunjhunu,275603
4988,rajasthan,2019,3,jaipur,2520933
4989,rajasthan,2019,3,alwar,666462
4990,rajasthan,2019,3,jodhpur,557784
4991,rajasthan,2019,3,sikar,412367
4992,rajasthan,2019,3,kota,399776
4993,rajasthan,2019,3,ajmer,378921
4994,rajasthan,2019,3,bhilwara,352747
4995,rajasthan,2019,3,nagaur,337197
4996,rajasthan,2019,3,udaipur,336408
4997,rajasthan,2019,3,jhunjhunu,307034
4998,rajasthan,2019,4,jaipur,2746860
4999,rajasthan,2019,4,alwar,742956
5000,rajasthan,2019,4,jodhpur,622601
5001,rajasthan,2019,4,sikar,464940
5002,rajasthan,2019,4,kota,441496
5003,rajasthan,2019,4,ajmer,426926
5004,rajasthan,2019,4,bhilwara,394803
5005,rajasthan,2019,4,nagaur,383582
5006,rajasthan,2019,4,udaipur,378564
5007,rajasthan,2019,4,jhunjhunu,344011
5008,rajasthan,2020,1,jaipur,2966508
5009,rajasthan,2020,1,alwar,825297
5010,rajasthan,2020,1,jodhpur,695569
5011,rajasthan,2020,1,sikar,522371
5012,rajasthan,2020,1,kota,483202
5013,rajasthan,2020,1,ajmer,482545
5014,rajasthan,2020,1,bhilwara,442746
5015,rajasthan,2020,1,nagaur,437492
5016,rajasthan,2020,1,udaipur,422167
5017,rajasthan,2020,1,jhunjhunu,386643
5018,rajasthan,2020,2,jaipur,3182014
5019,rajasthan,2020,2,alwar,915475
5020,rajasthan,2020,2,jodhpur,786584
5021,rajasthan,2020,2,sikar,589850
5022,rajasthan,2020,2,ajmer,543273
5023,rajasthan,2020,2,kota,529843
5024,rajasthan,2020,2,nagaur,507139
5025,rajasthan,2020,2,bhilwara,494563
5026,rajasthan,2020,2,udaipur,470976
5027,rajasthan,2020,2,jhunjhunu,438673
5028,rajasthan,2020,3,jaipur,3433167
5029,rajasthan,2020,3,alwar,1008033
5030,rajasthan,2020,3,jodhpur,870849
5031,rajasthan,2020,3,sikar,652190
5032,rajasthan,2020,3,ajmer,605298
5033,rajasthan,2020,3,kota,577117
5034,rajasthan,2020,3,nagaur,564788
5035,rajasthan,2020,3,bhilwara,548564
5036,rajasthan,2020,3,udaipur,522695
5037,rajasthan,2020,3,jhunjhunu,484411
5038,rajasthan,2020,4,jaipur,3679874
5039,rajasthan,2020,4,alwar,1096436
5040,rajasthan,2020,4,jodhpur,956422
5041,rajasthan,2020,4,sikar,712668
5042,rajasthan,2020,4,ajmer,667786
5043,rajasthan,2020,4,kota,625674
5044,rajasthan,2020,4,nagaur,621602
5045,rajasthan,2020,4,bhilwara,600492
5046,rajasthan,2020,4,udaipur,572833
5047,rajasthan,2020,4,jhunjhunu,527749
5048,rajasthan,2021,1,jaipur,3951866
5049,rajasthan,2021,1,alwar,1185599
5050,rajasthan,2021,1,jodhpur,1036855
5051,rajasthan,2021,1,sikar,770103
5052,rajasthan,2021,1,ajmer,723852
5053,rajasthan,2021,1,kota,674683
5054,rajasthan,2021,1,nagaur,674465
5055,rajasthan,2021,1,bhilwara,651400
5056,rajasthan,2021,1,udaipur,619264
5057,rajasthan,2021,1,jhunjhunu,569602
5058,rajasthan,2021,2,jaipur,4226231
5059,rajasthan,2021,2,alwar,1273307
5060,rajasthan,2021,2,jodhpur,1114131
5061,rajasthan,2021,2,sikar,826855
5062,rajasthan,2021,2,ajmer,776294
5063,rajasthan,2021,2,nagaur,726871
5064,rajasthan,2021,2,kota,722793
5065,rajasthan,2021,2,bhilwara,701929
5066,rajasthan,2021,2,udaipur,664816
5067,rajasthan,2021,2,jhunjhunu,611825
5068,rajasthan,2021,3,jaipur,4534297
5069,rajasthan,2021,3,alwar,1374586
5070,rajasthan,2021,3,jodhpur,1202937
5071,rajasthan,2021,3,sikar,892015
5072,rajasthan,2021,3,ajmer,835375
5073,rajasthan,2021,3,nagaur,787565
5074,rajasthan,2021,3,kota,777099
5075,rajasthan,2021,3,bhilwara,760232
5076,rajasthan,2021,3,udaipur,716657
5077,rajasthan,2021,3,jhunjhunu,660246
5078,rajasthan,2021,4,jaipur,4841883
5079,rajasthan,2021,4,alwar,1474129
5080,rajasthan,2021,4,jodhpur,1288773
5081,rajasthan,2021,4,sikar,955025
5082,rajasthan,2021,4,ajmer,892912
5083,rajasthan,2021,4,nagaur,845508
5084,rajasthan,2021,4,kota,831250
5085,rajasthan,2021,4,bhilwara,816969
5086,rajasthan,2021,4,udaipur,767224
5087,rajasthan,2021,4,jhunjhunu,706897
5088,rajasthan,2022,1,jaipur,5133527
5089,rajasthan,2022,1,alwar,1570711
5090,rajasthan,2022,1,jodhpur,1370206
5091,rajasthan,2022,1,sikar,1017503
5092,rajasthan,2022,1,ajmer,947827
5093,rajasthan,2022,1,nagaur,901819
5094,rajasthan,2022,1,kota,882916
5095,rajasthan,2022,1,bhilwara,871188
5096,rajasthan,2022,1,udaipur,816476
5097,rajasthan,2022,1,jhunjhunu,752608
5098,rajasthan,2022,2,jaipur,5409763
5099,rajasthan,2022,2,alwar,1661785
5100,rajasthan,2022,2,jodhpur,1444490
5101,rajasthan,2022,2,sikar,1074986
5102,rajasthan,2022,2,ajmer,998746
5103,rajasthan,2022,2,nagaur,952752
5104,rajasthan,2022,2,kota,931689
5105,rajasthan,2022,2,bhilwara,921021
5106,rajasthan,2022,2,udaipur,862053
5107,rajasthan,2022,2,jhunjhunu,795815
5108,rajasthan,2022,3,jaipur,5696726
5109,rajasthan,2022,3,alwar,1755844
5110,rajasthan,2022,3,jodhpur,1517702
5111,rajasthan,2022,3,sikar,1133443
5112,rajasthan,2022,3,ajmer,1050146
5113,rajasthan,2022,3,nagaur,1001401
5114,rajasthan,2022,3,kota,982248
5115,rajasthan,2022,3,bhilwara,971352
5116,rajasthan,2022,3,udaipur,908034
5117,rajasthan,2022,3,jhunjhunu,839052
5118,rajasthan,2022,4,jaipur,5975863
5119,rajasthan,2022,4,alwar,1843138
5120,rajasthan,2022,4,jodhpur,1583620
5121,rajasthan,2022,4,sikar,1185927
5122,rajasthan,2022,4,ajmer,1097266
5123,rajasthan,2022,4,nagaur,1043562
5124,rajasthan,2022,4,kota,1031196
5125,rajasthan,2022,4,bhilwara,1017032
5126,rajasthan,2022,4,udaipur,949767
5127,rajasthan,2022,4,jhunjhunu,876787
5128,rajasthan,2023,1,jaipur,6247095
5129,rajasthan,2023,1,alwar,1931404
5130,rajasthan,2023,1,jodhpur,1654436
5131,rajasthan,2023,1,sikar,1241633
5132,rajasthan,2023,1,ajmer,1146113
5133,rajasthan,2023,1,nagaur,1091225
5134,rajasthan,2023,1,kota,1079455
5135,rajasthan,2023,1,bhilwara,1065499
5136,rajasthan,2023,1,udaipur,992940
5137,rajasthan,2023,1,jhunjhunu,917983
5138,rajasthan,2023,2,jaipur,6490210
5139,rajasthan,2023,2,alwar,2015122
5140,rajasthan,2023,2,jodhpur,1723274
5141,rajasthan,2023,2,sikar,1295705
5142,rajasthan,2023,2,ajmer,1191890
5143,rajasthan,2023,2,nagaur,1140617
5144,rajasthan,2023,2,kota,1123468
5145,rajasthan,2023,2,bhilwara,1112475
5146,rajasthan,2023,2,udaipur,1034200
5147,rajasthan,2023,2,jhunjhunu,957879
5148,sikkim,2018,1,east,12749
5149,sikkim,2018,1,south,3679
5150,sikkim,2018,1,west,2048
5151,sikkim,2018,1,north,1575
5152,sikkim,2018,2,east,17767
5153,sikkim,2018,2,south,5147
5154,sikkim,2018,2,west,2868
5155,sikkim,2018,2,north,2315
5156,sikkim,2018,3,east,23460
5157,sikkim,2018,3,south,6943
5158,sikkim,2018,3,west,4042
5159,sikkim,2018,3,north,3192
5160,sikkim,2018,4,east,29948
5161,sikkim,2018,4,south,8992
5162,sikkim,2018,4,west,5328
5163,sikkim,2018,4,north,4270
5164,sikkim,2019,1,east,36124
5165,sikkim,2019,1,south,11031
5166,sikkim,2019,1,west,6479
5167,sikkim,2019,1,north,5322
5168,sikkim,2019,2,east,43048
5169,sikkim,2019,2,south,13547
5170,sikkim,2019,2,west,8064
5171,sikkim,2019,2,north,6340
5172,sikkim,2019,3,east,49404
5173,sikkim,2019,3,south,16016
5174,sikkim,2019,3,west,9481
5175,sikkim,2019,3,north,7227
5176,sikkim,2019,4,east,55340
5177,sikkim,2019,4,south,18461
5178,sikkim,2019,4,west,11078
5179,sikkim,2019,4,north,8093
5180,sikkim,2020,1,east,61820
5181,sikkim,2020,1,south,21043
5182,sikkim,2020,1,west,12746
5183,sikkim,2020,1,north,9022
5184,sikkim,2020,2,east,69829
5185,sikkim,2020,2,south,24768
5186,sikkim,2020,2,west,15082
5187,sikkim,2020,2,north,10242
5188,sikkim,2020,3,east,78018
5189,sikkim,2020,3,south,28038
5190,sikkim,2020,3,west,17400
5191,sikkim,2020,3,north,11317
5192,sikkim,2020,4,east,85770
5193,sikkim,2020,4,south,31055
5194,sikkim,2020,4,west,19217
5195,sikkim,2020,4,north,12501
5196,sikkim,2021,1,east,92502
5197,sikkim,2021,1,south,33490
5198,sikkim,2021,1,west,20769
5199,sikkim,2021,1,north,13452
5200,sikkim,2021,2,east,99077
5201,sikkim,2021,2,south,35900
5202,sikkim,2021,2,west,22352
5203,sikkim,2021,2,north,14411
5204,sikkim,2021,3,east,106352
5205,sikkim,2021,3,south,38616
5206,sikkim,2021,3,west,24132
5207,sikkim,2021,3,north,15593
5208,sikkim,2021,4,east,113537
5209,sikkim,2021,4,south,41311
5210,sikkim,2021,4,west,25834
5211,sikkim,2021,4,north,16725
5212,sikkim,2022,1,east,120360
5213,sikkim,2022,1,south,43881
5214,sikkim,2022,1,west,27594
5215,sikkim,2022,1,north,17781
5216,sikkim,2022,2,east,126666
5217,sikkim,2022,2,south,46351
5218,sikkim,2022,2,west,29184
5219,sikkim,2022,2,north,18793
5220,sikkim,2022,3,east,133152
5221,sikkim,2022,3,south,48673
5222,sikkim,2022,3,west,30513
5223,sikkim,2022,3,north,19687
5224,sikkim,2022,4,east,139175
5225,sikkim,2022,4,south,50716
5226,sikkim,2022,4,west,31605
5227,sikkim,2022,4,north,20472
5228,sikkim,2023,1,east,145199
5229,sikkim,2023,1,south,52942
5230,sikkim,2023,1,west,32945
5231,sikkim,2023,1,north,21354
5232,sikkim,2023,2,east,150852
5233,sikkim,2023,2,south,55158
5234,sikkim,2023,2,west,34427
5235,sikkim,2023,2,north,22291
5236,tamil-nadu,2018,1,chennai,292004
5237,tamil-nadu,2018,1,thiruvallur,215622
5238,tamil-nadu,2018,1,chengalpattu,215210
5239,tamil-nadu,2018,1,coimbatore,170306
5240,tamil-nadu,2018,1,kancheepuram,136352
5241,tamil-nadu,2018,1,salem,88288
5242,tamil-nadu,2018,1,tiruppur,87652
5243,tamil-nadu,2018,1,madurai,72582
5244,tamil-nadu,2018,1,krishnagiri,66958
5245,tamil-nadu,2018,1,tiruchirappalli,62230
5246,tamil-nadu,2018,2,chennai,401349
5247,tamil-nadu,2018,2,thiruvallur,300210
5248,tamil-nadu,2018,2,chengalpattu,292432
5249,tamil-nadu,2018,2,coimbatore,244374
5250,tamil-nadu,2018,2,kancheepuram,188583
5251,tamil-nadu,2018,2,tiruppur,128535
5252,tamil-nadu,2018,2,salem,126830
5253,tamil-nadu,2018,2,madurai,105957
5254,tamil-nadu,2018,2,krishnagiri,96842
5255,tamil-nadu,2018,2,tiruchirappalli,91156
5256,tamil-nadu,2018,3,chennai,511138
5257,tamil-nadu,2018,3,thiruvallur,381620
5258,tamil-nadu,2018,3,chengalpattu,368413
5259,tamil-nadu,2018,3,coimbatore,318461
5260,tamil-nadu,2018,3,kancheepuram,239985
5261,tamil-nadu,2018,3,tiruppur,172195
5262,tamil-nadu,2018,3,salem,164489
5263,tamil-nadu,2018,3,madurai,138064
5264,tamil-nadu,2018,3,krishnagiri,128769
5265,tamil-nadu,2018,3,tiruchirappalli,119661
5266,tamil-nadu,2018,4,chennai,689276
5267,tamil-nadu,2018,4,thiruvallur,514830
5268,tamil-nadu,2018,4,chengalpattu,483785
5269,tamil-nadu,2018,4,coimbatore,415090
5270,tamil-nadu,2018,4,kancheepuram,318007
5271,tamil-nadu,2018,4,tiruppur,227253
5272,tamil-nadu,2018,4,salem,215365
5273,tamil-nadu,2018,4,madurai,183206
5274,tamil-nadu,2018,4,krishnagiri,172743
5275,tamil-nadu,2018,4,tiruchirappalli,160006
5276,tamil-nadu,2019,1,chennai,830586
5277,tamil-nadu,2019,1,thiruvallur,625908
5278,tamil-nadu,2019,1,chengalpattu,578045
5279,tamil-nadu,2019,1,coimbatore,495350
5280,tamil-nadu,2019,1,kancheepuram,385091
5281,tamil-nadu,2019,1,tiruppur,273869
5282,tamil-nadu,2019,1,salem,257624
5283,tamil-nadu,2019,1,madurai,224783
5284,tamil-nadu,2019,1,krishnagiri,212859
5285,tamil-nadu,2019,1,tiruchirappalli,193798
5286,tamil-nadu,2019,2,chennai,969955
5287,tamil-nadu,2019,2,thiruvallur,733978
5288,tamil-nadu,2019,2,chengalpattu,667137
5289,tamil-nadu,2019,2,coimbatore,584160
5290,tamil-nadu,2019,2,kancheepuram,447527
5291,tamil-nadu,2019,2,tiruppur,324350
5292,tamil-nadu,2019,2,salem,302033
5293,tamil-nadu,2019,2,madurai,268420
5294,tamil-nadu,2019,2,krishnagiri,252986
5295,tamil-nadu,2019,2,tiruchirappalli,229886
5296,tamil-nadu,2019,3,chennai,1090190
5297,tamil-nadu,2019,3,thiruvallur,828137
5298,tamil-nadu,2019,3,chengalpattu,744424
5299,tamil-nadu,2019,3,coimbatore,669547
5300,tamil-nadu,2019,3,kancheepuram,503192
5301,tamil-nadu,2019,3,tiruppur,371296
5302,tamil-nadu,2019,3,salem,342259
5303,tamil-nadu,2019,3,madurai,305793
5304,tamil-nadu,2019,3,krishnagiri,290478
5305,tamil-nadu,2019,3,tiruchirappalli,261919
5306,tamil-nadu,2019,4,chennai,1216610
5307,tamil-nadu,2019,4,thiruvallur,934744
5308,tamil-nadu,2019,4,chengalpattu,829575
5309,tamil-nadu,2019,4,coimbatore,767480
5310,tamil-nadu,2019,4,kancheepuram,564806
5311,tamil-nadu,2019,4,tiruppur,427694
5312,tamil-nadu,2019,4,salem,390301
5313,tamil-nadu,2019,4,madurai,351234
5314,tamil-nadu,2019,4,krishnagiri,335178
5315,tamil-nadu,2019,4,tiruchirappalli,299366
5316,tamil-nadu,2020,1,chennai,1340762
5317,tamil-nadu,2020,1,thiruvallur,1041642
5318,tamil-nadu,2020,1,chengalpattu,912587
5319,tamil-nadu,2020,1,coimbatore,868832
5320,tamil-nadu,2020,1,kancheepuram,626872
5321,tamil-nadu,2020,1,tiruppur,488697
5322,tamil-nadu,2020,1,salem,442045
5323,tamil-nadu,2020,1,madurai,402474
5324,tamil-nadu,2020,1,krishnagiri,379857
5325,tamil-nadu,2020,1,tiruchirappalli,339829
5326,tamil-nadu,2020,2,chennai,1436722
5327,tamil-nadu,2020,2,thiruvallur,1140330
5328,tamil-nadu,2020,2,chengalpattu,979769
5329,tamil-nadu,2020,2,coimbatore,958191
5330,tamil-nadu,2020,2,kancheepuram,678899
5331,tamil-nadu,2020,2,tiruppur,550609
5332,tamil-nadu,2020,2,salem,499360
5333,tamil-nadu,2020,2,madurai,456527
5334,tamil-nadu,2020,2,krishnagiri,424184
5335,tamil-nadu,2020,2,tiruchirappalli,383178
5336,tamil-nadu,2020,3,chennai,1566152
5337,tamil-nadu,2020,3,thiruvallur,1260923
5338,tamil-nadu,2020,3,coimbatore,1073680
5339,tamil-nadu,2020,3,chengalpattu,1064263
5340,tamil-nadu,2020,3,kancheepuram,744437
5341,tamil-nadu,2020,3,tiruppur,625391
5342,tamil-nadu,2020,3,salem,564858
5343,tamil-nadu,2020,3,madurai,516447
5344,tamil-nadu,2020,3,krishnagiri,480568
5345,tamil-nadu,2020,3,tiruchirappalli,433221
5346,tamil-nadu,2020,4,chennai,1731527
5347,tamil-nadu,2020,4,thiruvallur,1408348
5348,tamil-nadu,2020,4,coimbatore,1205249
5349,tamil-nadu,2020,4,chengalpattu,1170720
5350,tamil-nadu,2020,4,kancheepuram,829207
5351,tamil-nadu,2020,4,tiruppur,710489
5352,tamil-nadu,2020,4,salem,638883
5353,tamil-nadu,2020,4,madurai,582252
5354,tamil-nadu,2020,4,krishnagiri,545815
5355,tamil-nadu,2020,4,tiruchirappalli,487716
5356,tamil-nadu,2021,1,chennai,1865001
5357,tamil-nadu,2021,1,thiruvallur,1522407
5358,tamil-nadu,2021,1,coimbatore,1304141
5359,tamil-nadu,2021,1,chengalpattu,1259678
5360,tamil-nadu,2021,1,kancheepuram,895950
5361,tamil-nadu,2021,1,tiruppur,772074
5362,tamil-nadu,2021,1,salem,693137
5363,tamil-nadu,2021,1,madurai,630685
5364,tamil-nadu,2021,1,krishnagiri,592655
5365,tamil-nadu,2021,1,tiruchirappalli,527667
5366,tamil-nadu,2021,2,chennai,1988355
5367,tamil-nadu,2021,2,thiruvallur,1626966
5368,tamil-nadu,2021,2,coimbatore,1393621
5369,tamil-nadu,2021,2,chengalpattu,1344163
5370,tamil-nadu,2021,2,kancheepuram,957182
5371,tamil-nadu,2021,2,tiruppur,828168
5372,tamil-nadu,2021,2,salem,742566
5373,tamil-nadu,2021,2,madurai,675035
5374,tamil-nadu,2021,2,krishnagiri,635191
5375,tamil-nadu,2021,2,tiruchirappalli,565156
5376,tamil-nadu,2021,3,chennai,2124347
5377,tamil-nadu,2021,3,thiruvallur,1744228
5378,tamil-nadu,2021,3,coimbatore,1494350
5379,tamil-nadu,2021,3,chengalpattu,1438295
5380,tamil-nadu,2021,3,kancheepuram,1025651
5381,tamil-nadu,2021,3,tiruppur,891753
5382,tamil-nadu,2021,3,salem,798213
5383,tamil-nadu,2021,3,madurai,725021
5384,tamil-nadu,2021,3,krishnagiri,683549
5385,tamil-nadu,2021,3,tiruchirappalli,607438
5386,tamil-nadu,2021,4,chennai,2261346
5387,tamil-nadu,2021,4,thiruvallur,1860992
5388,tamil-nadu,2021,4,coimbatore,1594082
5389,tamil-nadu,2021,4,chengalpattu,1532535
5390,tamil-nadu,2021,4,kancheepuram,1094222
5391,tamil-nadu,2021,4,tiruppur,954674
5392,tamil-nadu,2021,4,salem,853064
5393,tamil-nadu,2021,4,madurai,774490
5394,tamil-nadu,2021,4,krishnagiri,731018
5395,tamil-nadu,2021,4,tiruchirappalli,649095
5396,tamil-nadu,2022,1,chennai,2388315
5397,tamil-nadu,2022,1,thiruvallur,1970646
5398,tamil-nadu,2022,1,coimbatore,1687096
5399,tamil-nadu,2022,1,chengalpattu,1621177
5400,tamil-nadu,2022,1,kancheepuram,1158719
5401,tamil-nadu,2022,1,tiruppur,1014036
5402,tamil-nadu,2022,1,salem,905104
5403,tamil-nadu,2022,1,madurai,820952
5404,tamil-nadu,2022,1,krishnagiri,776101
5405,tamil-nadu,2022,1,tiruchirappalli,688562
5406,tamil-nadu,2022,2,chennai,2509588
5407,tamil-nadu,2022,2,thiruvallur,2075274
5408,tamil-nadu,2022,2,coimbatore,1775760
5409,tamil-nadu,2022,2,chengalpattu,1704864
5410,tamil-nadu,2022,2,kancheepuram,1220237
5411,tamil-nadu,2022,2,tiruppur,1070480
5412,tamil-nadu,2022,2,salem,954155
5413,tamil-nadu,2022,2,madurai,864806
5414,tamil-nadu,2022,2,krishnagiri,818552
5415,tamil-nadu,2022,2,tiruchirappalli,725751
5416,tamil-nadu,2022,3,chennai,2635738
5417,tamil-nadu,2022,3,thiruvallur,2183990
5418,tamil-nadu,2022,3,coimbatore,1867655
5419,tamil-nadu,2022,3,chengalpattu,1791530
5420,tamil-nadu,2022,3,kancheepuram,1284243
5421,tamil-nadu,2022,3,tiruppur,1128474
5422,tamil-nadu,2022,3,salem,1005031
5423,tamil-nadu,2022,3,madurai,910111
5424,tamil-nadu,2022,3,krishnagiri,862231
5425,tamil-nadu,2022,3,tiruchirappalli,763327
5426,tamil-nadu,2022,4,chennai,2763151
5427,tamil-nadu,2022,4,thiruvallur,2290089
5428,tamil-nadu,2022,4,coimbatore,1955681
5429,tamil-nadu,2022,4,chengalpattu,1876163
5430,tamil-nadu,2022,4,kancheepuram,1346845
5431,tamil-nadu,2022,4,tiruppur,1183174
5432,tamil-nadu,2022,4,salem,1052099
5433,tamil-nadu,2022,4,madurai,953739
5434,tamil-nadu,2022,4,krishnagiri,902906
5435,tamil-nadu,2022,4,tiruchirappalli,798742
5436,tamil-nadu,2023,1,chennai,2885933
5437,tamil-nadu,2023,1,thiruvallur,2393917
5438,tamil-nadu,2023,1,coimbatore,2042019
5439,tamil-nadu,2023,1,chengalpattu,1959401
5440,tamil-nadu,2023,1,kancheepuram,1408216
5441,tamil-nadu,2023,1,tiruppur,1237941
5442,tamil-nadu,2023,1,salem,1100202
5443,tamil-nadu,2023,1,madurai,996514
5444,tamil-nadu,2023,1,krishnagiri,944553
5445,tamil-nadu,2023,1,tiruchirappalli,834366
5446,tamil-nadu,2023,2,chennai,2987502
5447,tamil-nadu,2023,2,thiruvallur,2484893
5448,tamil-nadu,2023,2,coimbatore,2118883
5449,tamil-nadu,2023,2,chengalpattu,2031529
5450,tamil-nadu,2023,2,kancheepuram,1461910
5451,tamil-nadu,2023,2,tiruppur,1289806
5452,tamil-nadu,2023,2,salem,1144842
5453,tamil-nadu,2023,2,madurai,1035842
5454,tamil-nadu,2023,2,krishnagiri,983032
5455,tamil-nadu,2023,2,tiruchirappalli,868289
5456,telangana,2018,1,hyderabad,655175
5457,telangana,2018,1,rangareddy,635175
5458,telangana,2018,1,medchal malkajgiri,549429
5459,telangana,2018,1,sangareddy,142807
5460,telangana,2018,1,warangal urban,133840
5461,telangana,2018,1,karimnagar,100028
5462,telangana,2018,1,khammam,84941
5463,telangana,2018,1,nalgonda,84459
5464,telangana,2018,1,nizamabad,77516
5465,telangana,2018,1,peddapalle,67418
5466,telangana,2018,2,hyderabad,842483
5467,telangana,2018,2,rangareddy,804959
5468,telangana,2018,2,medchal malkajgiri,696211
5469,telangana,2018,2,sangareddy,182673
5470,telangana,2018,2,warangal urban,171260
5471,telangana,2018,2,karimnagar,126122
5472,telangana,2018,2,khammam,111361
5473,telangana,2018,2,nalgonda,110668
5474,telangana,2018,2,nizamabad,100652
5475,telangana,2018,2,peddapalle,86033
5476,telangana,2018,3,hyderabad,1024241
5477,telangana,2018,3,rangareddy,963186
5478,telangana,2018,3,medchal malkajgiri,828425
5479,telangana,2018,3,sangareddy,220802
5480,telangana,2018,3,warangal urban,199919
5481,telangana,2018,3,karimnagar,148562
5482,telangana,2018,3,khammam,135353
5483,telangana,2018,3,nalgonda,134723
5484,telangana,2018,3,nizamabad,120650
5485,telangana,2018,3,peddapalle,102365
5486,telangana,2018,4,hyderabad,1336872
5487,telangana,2018,4,rangareddy,1217664
5488,telangana,2018,4,medchal malkajgiri,1056739
5489,telangana,2018,4,sangareddy,281038
5490,telangana,2018,4,warangal urban,249500
5491,telangana,2018,4,karimnagar,182600
5492,telangana,2018,4,nalgonda,171002
5493,telangana,2018,4,khammam,168485
5494,telangana,2018,4,nizamabad,150190
5495,telangana,2018,4,peddapalle,124191
5496,telangana,2019,1,hyderabad,1638436
5497,telangana,2019,1,rangareddy,1470874
5498,telangana,2019,1,medchal malkajgiri,1279531
5499,telangana,2019,1,sangareddy,346529
5500,telangana,2019,1,warangal urban,301881
5501,telangana,2019,1,karimnagar,218609
5502,telangana,2019,1,nalgonda,211184
5503,telangana,2019,1,khammam,206049
5504,telangana,2019,1,nizamabad,186351
5505,telangana,2019,1,siddipet,152281
5506,telangana,2019,2,hyderabad,1856926
5507,telangana,2019,2,rangareddy,1651300
5508,telangana,2019,2,medchal malkajgiri,1428880
5509,telangana,2019,2,sangareddy,395371
5510,telangana,2019,2,warangal urban,342602
5511,telangana,2019,2,karimnagar,246886
5512,telangana,2019,2,nalgonda,243227
5513,telangana,2019,2,khammam,239435
5514,telangana,2019,2,nizamabad,217841
5515,telangana,2019,2,siddipet,175413
5516,telangana,2019,3,hyderabad,2071673
5517,telangana,2019,3,rangareddy,1826019
5518,telangana,2019,3,medchal malkajgiri,1572320
5519,telangana,2019,3,sangareddy,441944
5520,telangana,2019,3,warangal urban,381730
5521,telangana,2019,3,karimnagar,274735
5522,telangana,2019,3,nalgonda,274568
5523,telangana,2019,3,khammam,270101
5524,telangana,2019,3,nizamabad,248977
5525,telangana,2019,3,siddipet,196397
5526,telangana,2019,4,hyderabad,2283903
5527,telangana,2019,4,rangareddy,2001437
5528,telangana,2019,4,medchal malkajgiri,1714832
5529,telangana,2019,4,sangareddy,493353
5530,telangana,2019,4,warangal urban,421970
5531,telangana,2019,4,nalgonda,312849
5532,telangana,2019,4,karimnagar,305507
5533,telangana,2019,4,khammam,304804
5534,telangana,2019,4,nizamabad,284623
5535,telangana,2019,4,siddipet,221164
5536,telangana,2020,1,hyderabad,2483843
5537,telangana,2020,1,rangareddy,2166829
5538,telangana,2020,1,medchal malkajgiri,1845599
5539,telangana,2020,1,sangareddy,542540
5540,telangana,2020,1,warangal urban,457591
5541,telangana,2020,1,nalgonda,351793
5542,telangana,2020,1,khammam,340747
5543,telangana,2020,1,karimnagar,334300
5544,telangana,2020,1,nizamabad,320572
5545,telangana,2020,1,siddipet,245168
5546,telangana,2020,2,hyderabad,2653534
5547,telangana,2020,2,rangareddy,2313748
5548,telangana,2020,2,medchal malkajgiri,1963353
5549,telangana,2020,2,sangareddy,593360
5550,telangana,2020,2,warangal urban,495066
5551,telangana,2020,2,nalgonda,393199
5552,telangana,2020,2,khammam,380382
5553,telangana,2020,2,karimnagar,362986
5554,telangana,2020,2,nizamabad,362663
5555,telangana,2020,2,siddipet,269076
5556,telangana,2020,3,hyderabad,2875965
5557,telangana,2020,3,rangareddy,2495699
5558,telangana,2020,3,medchal malkajgiri,2111567
5559,telangana,2020,3,sangareddy,649580
5560,telangana,2020,3,warangal urban,535485
5561,telangana,2020,3,nalgonda,435022
5562,telangana,2020,3,khammam,421101
5563,telangana,2020,3,nizamabad,405678
5564,telangana,2020,3,karimnagar,394328
5565,telangana,2020,3,bhadradri kothagudem,297785
5566,telangana,2020,4,hyderabad,3142385
5567,telangana,2020,4,rangareddy,2704868
5568,telangana,2020,4,medchal malkajgiri,2282695
5569,telangana,2020,4,sangareddy,711551
5570,telangana,2020,4,warangal urban,579306
5571,telangana,2020,4,nalgonda,478409
5572,telangana,2020,4,khammam,461801
5573,telangana,2020,4,nizamabad,449731
5574,telangana,2020,4,karimnagar,428019
5575,telangana,2020,4,bhadradri kothagudem,328326
5576,telangana,2021,1,hyderabad,3379663
