,State,Year,Quarter,Pincodes,RegisteredUsers
2548,haryana,2021,4,122001,407245
2549,haryana,2021,4,121004,407245
2550,haryana,2021,4,121003,407245
2551,haryana,2021,4,121001,407245
2552,haryana,2021,4,122006,407245
2553,haryana,2021,4,122002,407245
2554,haryana,2021,4,121102,407245
2555,haryana,2021,4,124001,407245
2556,haryana,2021,4,123401,407245
2557,haryana,2021,4,122004,407245
2558,haryana,2022,1,122001,432623
2559,haryana,2022,1,121004,432623
2560,haryana,2022,1,121003,432623
2561,haryana,2022,1,121001,432623
2562,haryana,2022,1,122006,432623
2563,haryana,2022,1,122002,432623
2564,haryana,2022,1,121102,432623
2565,haryana,2022,1,124001,432623
2566,haryana,2022,1,123401,432623
2567,haryana,2022,1,122004,432623
2568,haryana,2022,2,122001,456537
2569,haryana,2022,2,121004,456537
2570,haryana,2022,2,121003,456537
2571,haryana,2022,2,121001,456537
2572,haryana,2022,2,122006,456537
2573,haryana,2022,2,122002,456537
2574,haryana,2022,2,121102,456537
2575,haryana,2022,2,124001,456537
2576,haryana,2022,2,123401,456537
2577,haryana,2022,2,122004,456537
2578,haryana,2022,3,122001,481082
2579,haryana,2022,3,121004,481082
2580,haryana,2022,3,121003,481082
2581,haryana,2022,3,121001,481082
2582,haryana,2022,3,122006,481082
2583,haryana,2022,3,122002,481082
2584,haryana,2022,3,121102,481082
2585,haryana,2022,3,123401,481082
2586,haryana,2022,3,124001,481082
2587,haryana,2022,3,122004,481082
2588,haryana,2022,4,122001,504058
2589,haryana,2022,4,121004,504058
2590,haryana,2022,4,121003,504058
2591,haryana,2022,4,121001,504058
2592,haryana,2022,4,122006,504058
2593,haryana,2022,4,122002,504058
2594,haryana,2022,4,121102,504058
2595,haryana,2022,4,124001,504058
2596,haryana,2022,4,123401,504058
2597,haryana,2022,4,122004,504058
2598,haryana,2023,1,122001,527046
2599,haryana,2023,1,121004,527046
2600,haryana,2023,1,121003,527046
2601,haryana,2023,1,121001,527046
2602,haryana,2023,1,122006,527046
2603,haryana,2023,1,122002,527046
2604,haryana,2023,1,121102,527046
2605,haryana,2023,1,123401,527046
2606,haryana,2023,1,124001,527046
2607,haryana,2023,1,122004,527046
2608,haryana,2023,2,122001,547825
2609,haryana,2023,2,121004,547825
2610,haryana,2023,2,121003,547825
2611,haryana,2023,2,121001,547825
2612,haryana,2023,2,122006,547825
2613,haryana,2023,2,121102,547825
2614,haryana,2023,2,122002,547825
2615,haryana,2023,2,123401,547825
2616,haryana,2023,2,124001,547825
2617,haryana,2023,2,122004,547825
2618,himachal-pradesh,2018,1,173205,8678
2619,himachal-pradesh,2018,1,174101,8678
2620,himachal-pradesh,2018,1,173025,8678
2621,himachal-pradesh,2018,1,175131,8678
2622,himachal-pradesh,2018,1,171001,8678
2623,himachal-pradesh,2018,1,173212,8678
2624,himachal-pradesh,2018,1,175001,8678
2625,himachal-pradesh,2018,1,176001,8678
2626,himachal-pradesh,2018,1,176061,8678
2627,himachal-pradesh,2018,1,174303,8678
2628,himachal-pradesh,2018,2,173205,12259
2629,himachal-pradesh,2018,2,174101,12259
2630,himachal-pradesh,2018,2,173025,12259
2631,himachal-pradesh,2018,2,175131,12259
2632,himachal-pradesh,2018,2,173212,12259
2633,himachal-pradesh,2018,2,171001,12259
2634,himachal-pradesh,2018,2,175001,12259
2635,himachal-pradesh,2018,2,174303,12259
2636,himachal-pradesh,2018,2,176001,12259
2637,himachal-pradesh,2018,2,176061,12259
2638,himachal-pradesh,2018,3,173205,16157
2639,himachal-pradesh,2018,3,174101,16157
2640,himachal-pradesh,2018,3,173025,16157
2641,himachal-pradesh,2018,3,173212,16157
2642,himachal-pradesh,2018,3,175131,16157
2643,himachal-pradesh,2018,3,171001,16157
2644,himachal-pradesh,2018,3,175001,16157
2645,himachal-pradesh,2018,3,174303,16157
2646,himachal-pradesh,2018,3,176001,16157
2647,himachal-pradesh,2018,3,176061,16157
2648,himachal-pradesh,2018,4,173205,21538
2649,himachal-pradesh,2018,4,174101,21538
2650,himachal-pradesh,2018,4,173025,21538
2651,himachal-pradesh,2018,4,173212,21538
2652,himachal-pradesh,2018,4,175131,21538
2653,himachal-pradesh,2018,4,171001,21538
2654,himachal-pradesh,2018,4,175001,21538
2655,himachal-pradesh,2018,4,174303,21538
2656,himachal-pradesh,2018,4,176001,21538
2657,himachal-pradesh,2018,4,173001,21538
2658,himachal-pradesh,2019,1,173205,27481
2659,himachal-pradesh,2019,1,174101,27481
2660,himachal-pradesh,2019,1,173025,27481
2661,himachal-pradesh,2019,1,173212,27481
2662,himachal-pradesh,2019,1,175131,27481
2663,himachal-pradesh,2019,1,171001,27481
2664,himachal-pradesh,2019,1,175001,27481
2665,himachal-pradesh,2019,1,174303,27481
2666,himachal-pradesh,2019,1,176001,27481
2667,himachal-pradesh,2019,1,173001,27481
2668,himachal-pradesh,2019,2,173205,33377
2669,himachal-pradesh,2019,2,174101,33377
2670,himachal-pradesh,2019,2,173025,33377
2671,himachal-pradesh,2019,2,173212,33377
2672,himachal-pradesh,2019,2,175131,33377
2673,himachal-pradesh,2019,2,171001,33377
2674,himachal-pradesh,2019,2,175001,33377
2675,himachal-pradesh,2019,2,176001,33377
2676,himachal-pradesh,2019,2,174303,33377
2677,himachal-pradesh,2019,2,176061,33377
2678,himachal-pradesh,2019,3,173205,37974
2679,himachal-pradesh,2019,3,174101,37974
2680,himachal-pradesh,2019,3,173025,37974
2681,himachal-pradesh,2019,3,173212,37974
2682,himachal-pradesh,2019,3,175131,37974
2683,himachal-pradesh,2019,3,171001,37974
2684,himachal-pradesh,2019,3,175001,37974
2685,himachal-pradesh,2019,3,176001,37974
2686,himachal-pradesh,2019,3,174303,37974
2687,himachal-pradesh,2019,3,171003,37974
2688,himachal-pradesh,2019,4,173205,43715
2689,himachal-pradesh,2019,4,174101,43715
2690,himachal-pradesh,2019,4,173025,43715
2691,himachal-pradesh,2019,4,173212,43715
2692,himachal-pradesh,2019,4,175131,43715
2693,himachal-pradesh,2019,4,171001,43715
2694,himachal-pradesh,2019,4,175001,43715
2695,himachal-pradesh,2019,4,176001,43715
2696,himachal-pradesh,2019,4,174303,43715
2697,himachal-pradesh,2019,4,176061,43715
2698,himachal-pradesh,2020,1,173205,50169
2699,himachal-pradesh,2020,1,174101,50169
2700,himachal-pradesh,2020,1,173025,50169
2701,himachal-pradesh,2020,1,173212,50169
2702,himachal-pradesh,2020,1,175131,50169
2703,himachal-pradesh,2020,1,171001,50169
2704,himachal-pradesh,2020,1,175001,50169
2705,himachal-pradesh,2020,1,176001,50169
2706,himachal-pradesh,2020,1,174303,50169
2707,himachal-pradesh,2020,1,176310,50169
2708,himachal-pradesh,2020,2,173205,58362
2709,himachal-pradesh,2020,2,174101,58362
2710,himachal-pradesh,2020,2,173025,58362
2711,himachal-pradesh,2020,2,173212,58362
2712,himachal-pradesh,2020,2,175131,58362
2713,himachal-pradesh,2020,2,171001,58362
2714,himachal-pradesh,2020,2,175001,58362
2715,himachal-pradesh,2020,2,176001,58362
2716,himachal-pradesh,2020,2,174303,58362
2717,himachal-pradesh,2020,2,176310,58362
2718,himachal-pradesh,2020,3,173205,65214
2719,himachal-pradesh,2020,3,174101,65214
2720,himachal-pradesh,2020,3,173025,65214
2721,himachal-pradesh,2020,3,173212,65214
2722,himachal-pradesh,2020,3,175131,65214
2723,himachal-pradesh,2020,3,171001,65214
2724,himachal-pradesh,2020,3,175001,65214
2725,himachal-pradesh,2020,3,176001,65214
2726,himachal-pradesh,2020,3,174303,65214
2727,himachal-pradesh,2020,3,176310,65214
2728,himachal-pradesh,2020,4,173205,72124
2729,himachal-pradesh,2020,4,174101,72124
2730,himachal-pradesh,2020,4,173025,72124
2731,himachal-pradesh,2020,4,173212,72124
2732,himachal-pradesh,2020,4,175131,72124
2733,himachal-pradesh,2020,4,171001,72124
2734,himachal-pradesh,2020,4,175001,72124
2735,himachal-pradesh,2020,4,176001,72124
2736,himachal-pradesh,2020,4,176310,72124
2737,himachal-pradesh,2020,4,174303,72124
2738,himachal-pradesh,2021,1,173205,77599
2739,himachal-pradesh,2021,1,174101,77599
2740,himachal-pradesh,2021,1,173025,77599
2741,himachal-pradesh,2021,1,173212,77599
2742,himachal-pradesh,2021,1,175131,77599
2743,himachal-pradesh,2021,1,171001,77599
2744,himachal-pradesh,2021,1,175001,77599
2745,himachal-pradesh,2021,1,176001,77599
2746,himachal-pradesh,2021,1,176310,77599
2747,himachal-pradesh,2021,1,174303,77599
2748,himachal-pradesh,2021,2,173205,83542
2749,himachal-pradesh,2021,2,174101,83542
2750,himachal-pradesh,2021,2,173025,83542
2751,himachal-pradesh,2021,2,173212,83542
2752,himachal-pradesh,2021,2,175131,83542
2753,himachal-pradesh,2021,2,171001,83542
2754,himachal-pradesh,2021,2,175001,83542
2755,himachal-pradesh,2021,2,176001,83542
2756,himachal-pradesh,2021,2,176310,83542
2757,himachal-pradesh,2021,2,174303,83542
2758,himachal-pradesh,2021,3,173205,90344
2759,himachal-pradesh,2021,3,174101,90344
2760,himachal-pradesh,2021,3,173025,90344
2761,himachal-pradesh,2021,3,173212,90344
2762,himachal-pradesh,2021,3,175131,90344
2763,himachal-pradesh,2021,3,171001,90344
2764,himachal-pradesh,2021,3,175001,90344
2765,himachal-pradesh,2021,3,176001,90344
2766,himachal-pradesh,2021,3,176310,90344
2767,himachal-pradesh,2021,3,174303,90344
2768,himachal-pradesh,2021,4,173205,96745
2769,himachal-pradesh,2021,4,174101,96745
2770,himachal-pradesh,2021,4,173025,96745
2771,himachal-pradesh,2021,4,173212,96745
2772,himachal-pradesh,2021,4,175131,96745
2773,himachal-pradesh,2021,4,171001,96745
2774,himachal-pradesh,2021,4,175001,96745
2775,himachal-pradesh,2021,4,176001,96745
2776,himachal-pradesh,2021,4,176310,96745
2777,himachal-pradesh,2021,4,174303,96745
2778,himachal-pradesh,2022,1,173205,103270
2779,himachal-pradesh,2022,1,174101,103270
2780,himachal-pradesh,2022,1,173025,103270
2781,himachal-pradesh,2022,1,173212,103270
2782,himachal-pradesh,2022,1,175131,103270
2783,himachal-pradesh,2022,1,171001,103270
2784,himachal-pradesh,2022,1,175001,103270
2785,himachal-pradesh,2022,1,176001,103270
2786,himachal-pradesh,2022,1,176310,103270
2787,himachal-pradesh,2022,1,174303,103270
2788,himachal-pradesh,2022,2,173205,109087
2789,himachal-pradesh,2022,2,174101,109087
2790,himachal-pradesh,2022,2,173025,109087
2791,himachal-pradesh,2022,2,173212,109087
2792,himachal-pradesh,2022,2,175131,109087
2793,himachal-pradesh,2022,2,171001,109087
2794,himachal-pradesh,2022,2,175001,109087
2795,himachal-pradesh,2022,2,176001,109087
2796,himachal-pradesh,2022,2,176310,109087
2797,himachal-pradesh,2022,2,174303,109087
2798,himachal-pradesh,2022,3,173205,114576
2799,himachal-pradesh,2022,3,174101,114576
2800,himachal-pradesh,2022,3,173025,114576
2801,himachal-pradesh,2022,3,173212,114576
2802,himachal-pradesh,2022,3,175131,114576
2803,himachal-pradesh,2022,3,171001,114576
2804,himachal-pradesh,2022,3,175001,114576
2805,himachal-pradesh,2022,3,176001,114576
2806,himachal-pradesh,2022,3,176310,114576
2807,himachal-pradesh,2022,3,174303,114576
2808,himachal-pradesh,2022,4,173205,118985
2809,himachal-pradesh,2022,4,174101,118985
2810,himachal-pradesh,2022,4,173025,118985
2811,himachal-pradesh,2022,4,173212,118985
2812,himachal-pradesh,2022,4,175131,118985
2813,himachal-pradesh,2022,4,171001,118985
2814,himachal-pradesh,2022,4,175001,118985
2815,himachal-pradesh,2022,4,176001,118985
2816,himachal-pradesh,2022,4,176310,118985
2817,himachal-pradesh,2022,4,174303,118985
2818,himachal-pradesh,2023,1,173205,124457
2819,himachal-pradesh,2023,1,174101,124457
2820,himachal-pradesh,2023,1,173025,124457
2821,himachal-pradesh,2023,1,173212,124457
2822,himachal-pradesh,2023,1,175131,124457
2823,himachal-pradesh,2023,1,171001,124457
2824,himachal-pradesh,2023,1,175001,124457
2825,himachal-pradesh,2023,1,176001,124457
2826,himachal-pradesh,2023,1,176310,124457
2827,himachal-pradesh,2023,1,176061,124457
2828,himachal-pradesh,2023,2,173205,130138
2829,himachal-pradesh,2023,2,174101,130138
2830,himachal-pradesh,2023,2,173025,130138
2831,himachal-pradesh,2023,2,173212,130138
2832,himachal-pradesh,2023,2,175131,130138
2833,himachal-pradesh,2023,2,171001,130138
2834,himachal-pradesh,2023,2,175001,130138
2835,himachal-pradesh,2023,2,176001,130138
2836,himachal-pradesh,2023,2,176310,130138
2837,himachal-pradesh,2023,2,174303,130138
2838,jammu-&-kashmir,2018,1,182101,6534
2839,jammu-&-kashmir,2018,1,193201,6534
2840,jammu-&-kashmir,2018,1,180001,6534
2841,jammu-&-kashmir,2018,1,192231,6534
2842,jammu-&-kashmir,2018,1,180005,6534
2843,jammu-&-kashmir,2018,1,190001,6534
2844,jammu-&-kashmir,2018,1,180020,6534
2845,jammu-&-kashmir,2018,1,192301,6534
2846,jammu-&-kashmir,2018,1,180012,6534
2847,jammu-&-kashmir,2018,1,180004,6534
2848,jammu-&-kashmir,2018,2,193201,9601
2849,jammu-&-kashmir,2018,2,182101,9601
2850,jammu-&-kashmir,2018,2,180001,9601
2851,jammu-&-kashmir,2018,2,192231,9601
2852,jammu-&-kashmir,2018,2,180005,9601
2853,jammu-&-kashmir,2018,2,190001,9601
2854,jammu-&-kashmir,2018,2,193121,9601
2855,jammu-&-kashmir,2018,2,191111,9601
2856,jammu-&-kashmir,2018,2,180020,9601
2857,jammu-&-kashmir,2018,2,192301,9601
2858,jammu-&-kashmir,2018,3,182101,13304
2859,jammu-&-kashmir,2018,3,193201,13304
2860,jammu-&-kashmir,2018,3,180001,13304
2861,jammu-&-kashmir,2018,3,192231,13304
2862,jammu-&-kashmir,2018,3,190001,13304
2863,jammu-&-kashmir,2018,3,180005,13304
2864,jammu-&-kashmir,2018,3,180020,13304
2865,jammu-&-kashmir,2018,3,180012,13304
2866,jammu-&-kashmir,2018,3,191111,13304
2867,jammu-&-kashmir,2018,3,193121,13304
2868,jammu-&-kashmir,2018,4,182101,17595
2869,jammu-&-kashmir,2018,4,193201,17595
2870,jammu-&-kashmir,2018,4,180001,17595
2871,jammu-&-kashmir,2018,4,190001,17595
2872,jammu-&-kashmir,2018,4,180005,17595
2873,jammu-&-kashmir,2018,4,192231,17595
2874,jammu-&-kashmir,2018,4,180020,17595
2875,jammu-&-kashmir,2018,4,180012,17595
2876,jammu-&-kashmir,2018,4,180004,17595
2877,jammu-&-kashmir,2018,4,181133,17595
2878,jammu-&-kashmir,2019,1,182101,21495
2879,jammu-&-kashmir,2019,1,193201,21495
2880,jammu-&-kashmir,2019,1,180001,21495
2881,jammu-&-kashmir,2019,1,192231,21495
2882,jammu-&-kashmir,2019,1,190001,21495
2883,jammu-&-kashmir,2019,1,180005,21495
2884,jammu-&-kashmir,2019,1,180020,21495
2885,jammu-&-kashmir,2019,1,191111,21495
2886,jammu-&-kashmir,2019,1,180012,21495
2887,jammu-&-kashmir,2019,1,181133,21495
2888,jammu-&-kashmir,2019,2,182101,25990
2889,jammu-&-kashmir,2019,2,193201,25990
2890,jammu-&-kashmir,2019,2,180001,25990
2891,jammu-&-kashmir,2019,2,192231,25990
2892,jammu-&-kashmir,2019,2,190001,25990
2893,jammu-&-kashmir,2019,2,180005,25990
2894,jammu-&-kashmir,2019,2,180020,25990
2895,jammu-&-kashmir,2019,2,191111,25990
2896,jammu-&-kashmir,2019,2,180012,25990
2897,jammu-&-kashmir,2019,2,181133,25990
2898,jammu-&-kashmir,2019,3,182101,27579
2899,jammu-&-kashmir,2019,3,193201,27579
2900,jammu-&-kashmir,2019,3,180001,27579
2901,jammu-&-kashmir,2019,3,192231,27579
2902,jammu-&-kashmir,2019,3,190001,27579
2903,jammu-&-kashmir,2019,3,180005,27579
2904,jammu-&-kashmir,2019,3,180020,27579
2905,jammu-&-kashmir,2019,3,180012,27579
2906,jammu-&-kashmir,2019,3,181133,27579
2907,jammu-&-kashmir,2019,3,191111,27579
2908,jammu-&-kashmir,2019,4,182101,28333
2909,jammu-&-kashmir,2019,4,193201,28333
2910,jammu-&-kashmir,2019,4,180001,28333
2911,jammu-&-kashmir,2019,4,192231,28333
2912,jammu-&-kashmir,2019,4,190001,28333
2913,jammu-&-kashmir,2019,4,180005,28333
2914,jammu-&-kashmir,2019,4,180020,28333
2915,jammu-&-kashmir,2019,4,180012,28333
2916,jammu-&-kashmir,2019,4,181133,28333
2917,jammu-&-kashmir,2019,4,191111,28333
2918,jammu-&-kashmir,2020,1,182101,30796
2919,jammu-&-kashmir,2020,1,180001,30796
2920,jammu-&-kashmir,2020,1,193201,30796
2921,jammu-&-kashmir,2020,1,192231,30796
2922,jammu-&-kashmir,2020,1,180020,30796
2923,jammu-&-kashmir,2020,1,180005,30796
2924,jammu-&-kashmir,2020,1,190001,30796
2925,jammu-&-kashmir,2020,1,181133,30796
2926,jammu-&-kashmir,2020,1,180012,30796
2927,jammu-&-kashmir,2020,1,191111,30796
2928,jammu-&-kashmir,2020,2,182101,34565
2929,jammu-&-kashmir,2020,2,180001,34565
2930,jammu-&-kashmir,2020,2,193201,34565
2931,jammu-&-kashmir,2020,2,180020,34565
2932,jammu-&-kashmir,2020,2,192231,34565
2933,jammu-&-kashmir,2020,2,180005,34565
2934,jammu-&-kashmir,2020,2,190001,34565
2935,jammu-&-kashmir,2020,2,181133,34565
2936,jammu-&-kashmir,2020,2,180012,34565
2937,jammu-&-kashmir,2020,2,191111,34565
2938,jammu-&-kashmir,2020,3,182101,38434
2939,jammu-&-kashmir,2020,3,180001,38434
2940,jammu-&-kashmir,2020,3,193201,38434
2941,jammu-&-kashmir,2020,3,180020,38434
2942,jammu-&-kashmir,2020,3,180005,38434
2943,jammu-&-kashmir,2020,3,192231,38434
2944,jammu-&-kashmir,2020,3,181133,38434
2945,jammu-&-kashmir,2020,3,190001,38434
2946,jammu-&-kashmir,2020,3,180012,38434
2947,jammu-&-kashmir,2020,3,184121,38434
2948,jammu-&-kashmir,2020,4,182101,43240
2949,jammu-&-kashmir,2020,4,180001,43240
2950,jammu-&-kashmir,2020,4,193201,43240
2951,jammu-&-kashmir,2020,4,180020,43240
2952,jammu-&-kashmir,2020,4,180005,43240
2953,jammu-&-kashmir,2020,4,192231,43240
2954,jammu-&-kashmir,2020,4,181133,43240
2955,jammu-&-kashmir,2020,4,190001,43240
2956,jammu-&-kashmir,2020,4,180012,43240
2957,jammu-&-kashmir,2020,4,184121,43240
2958,jammu-&-kashmir,2021,1,182101,47092
2959,jammu-&-kashmir,2021,1,180001,47092
2960,jammu-&-kashmir,2021,1,193201,47092
2961,jammu-&-kashmir,2021,1,180020,47092
2962,jammu-&-kashmir,2021,1,180005,47092
2963,jammu-&-kashmir,2021,1,192231,47092
2964,jammu-&-kashmir,2021,1,181133,47092
2965,jammu-&-kashmir,2021,1,190001,47092
2966,jammu-&-kashmir,2021,1,180012,47092
2967,jammu-&-kashmir,2021,1,184121,47092
2968,jammu-&-kashmir,2021,2,182101,50772
2969,jammu-&-kashmir,2021,2,180001,50772
2970,jammu-&-kashmir,2021,2,193201,50772
2971,jammu-&-kashmir,2021,2,180020,50772
2972,jammu-&-kashmir,2021,2,180005,50772
2973,jammu-&-kashmir,2021,2,192231,50772
2974,jammu-&-kashmir,2021,2,181133,50772
2975,jammu-&-kashmir,2021,2,190001,50772
2976,jammu-&-kashmir,2021,2,180012,50772
2977,jammu-&-kashmir,2021,2,184121,50772
2978,jammu-&-kashmir,2021,3,182101,55013
2979,jammu-&-kashmir,2021,3,180001,55013
2980,jammu-&-kashmir,2021,3,193201,55013
2981,jammu-&-kashmir,2021,3,180020,55013
2982,jammu-&-kashmir,2021,3,180005,55013
2983,jammu-&-kashmir,2021,3,192231,55013
2984,jammu-&-kashmir,2021,3,181133,55013
2985,jammu-&-kashmir,2021,3,190001,55013
2986,jammu-&-kashmir,2021,3,184121,55013
2987,jammu-&-kashmir,2021,3,180012,55013
2988,jammu-&-kashmir,2021,4,182101,59304
2989,jammu-&-kashmir,2021,4,180001,59304
2990,jammu-&-kashmir,2021,4,193201,59304
2991,jammu-&-kashmir,2021,4,180020,59304
2992,jammu-&-kashmir,2021,4,180005,59304
2993,jammu-&-kashmir,2021,4,192231,59304
2994,jammu-&-kashmir,2021,4,181133,59304
2995,jammu-&-kashmir,2021,4,190001,59304
2996,jammu-&-kashmir,2021,4,184121,59304
2997,jammu-&-kashmir,2021,4,180012,59304
2998,jammu-&-kashmir,2022,1,182101,63232
2999,jammu-&-kashmir,2022,1,180001,63232
3000,jammu-&-kashmir,2022,1,193201,63232
3001,jammu-&-kashmir,2022,1,180020,63232
3002,jammu-&-kashmir,2022,1,180005,63232
3003,jammu-&-kashmir,2022,1,192231,63232
3004,jammu-&-kashmir,2022,1,181133,63232
3005,jammu-&-kashmir,2022,1,190001,63232
3006,jammu-&-kashmir,2022,1,184121,63232
3007,jammu-&-kashmir,2022,1,180012,63232
3008,jammu-&-kashmir,2022,2,182101,66893
3009,jammu-&-kashmir,2022,2,180001,66893
3010,jammu-&-kashmir,2022,2,193201,66893
3011,jammu-&-kashmir,2022,2,180020,66893
3012,jammu-&-kashmir,2022,2,180005,66893
3013,jammu-&-kashmir,2022,2,192231,66893
3014,jammu-&-kashmir,2022,2,181133,66893
3015,jammu-&-kashmir,2022,2,190001,66893
3016,jammu-&-kashmir,2022,2,184121,66893
3017,jammu-&-kashmir,2022,2,180012,66893
3018,jammu-&-kashmir,2022,3,182101,70231
3019,jammu-&-kashmir,2022,3,180001,70231
3020,jammu-&-kashmir,2022,3,193201,70231
3021,jammu-&-kashmir,2022,3,180020,70231
3022,jammu-&-kashmir,2022,3,180005,70231
3023,jammu-&-kashmir,2022,3,192231,70231
3024,jammu-&-kashmir,2022,3,181133,70231
3025,jammu-&-kashmir,2022,3,190001,70231
3026,jammu-&-kashmir,2022,3,184121,70231
3027,jammu-&-kashmir,2022,3,180012,70231
3028,jammu-&-kashmir,2022,4,182101,72921
3029,jammu-&-kashmir,2022,4,180001,72921
3030,jammu-&-kashmir,2022,4,193201,72921
3031,jammu-&-kashmir,2022,4,180020,72921
3032,jammu-&-kashmir,2022,4,180005,72921
3033,jammu-&-kashmir,2022,4,192231,72921
3034,jammu-&-kashmir,2022,4,181133,72921
3035,jammu-&-kashmir,2022,4,190001,72921
3036,jammu-&-kashmir,2022,4,184121,72921
3037,jammu-&-kashmir,2022,4,180012,72921
3038,jammu-&-kashmir,2023,1,182101,76256
3039,jammu-&-kashmir,2023,1,180001,76256
3040,jammu-&-kashmir,2023,1,193201,76256
